,NUMERO_DE_CLIENTE,FOTO_MES,MARKETING_ACTIVO_ULTIMOS90DIAS,CLIENTE_SUCURSAL,CLIENTE_EDAD,CLIENTE_ANTIGUEDAD,MRENTABILIDAD,MRENTABILIDAD_ANNUAL,MCOMISIONES,MACTIVOS_MARGEN,MPASIVOS_MARGEN,MCUENTA_CORRIENTE_PAQUETE,MCAJA_AHORRO_PAQUETE,MCAJA_AHORRO_DOLARES,MDESCUBIERTO_PREACORDADO,MCUENTAS_SALDO,CTARJETA_DEBITO_TRANSACCIONES,MAUTOSERVICIO,CTARJETA_VISA_TRANSACCIONES,MTARJETA_VISA_CONSUMO,MTARJETA_MASTER_CONSUMO,CPRESTAMOS_PERSONALES,MPRESTAMOS_PERSONALES,MPRESTAMOS_PRENDARIOS,MPRESTAMOS_HIPOTECARIOS,MPLAZO_FIJO_DOLARES,MTITULOS,MPLAN_SUELDO,MCUENTA_DEBITOS_AUTOMATICOS,MTTARJETA_VISA_DEBITOS_AUTOMATIC,MTTARJETA_MASTER_DEBITOS_AUTOMAT,MPAGOMISCUENTAS,CCAJEROS_PROPIOS_DESCUENTOS,MCAJEROS_PROPIOS_DESCUENTOS,CTARJETA_VISA_DESCUENTOS,MCOMISIONES_MANTENIMIENTO,CCOMISIONES_OTRAS,MCOMISIONES_OTRAS,MTRANSFERENCIAS_EMITIDAS,CEXTRACCION_AUTOSERVICIO,MEXTRACCION_AUTOSERVICIO,MCHEQUES_DEPOSITADOS,MCHEQUES_EMITIDOS,CCALLCENTER_TRANSACCIONES,CHOMEBANKING_TRANSACCIONES,TCAJAS,MCAJEROS_PROPIO,MASTER_MFINANCIACION_LIMITE,MASTER_MSALDOTOTAL,MASTER_MSALDOPESOS,MASTER_MCONSUMOSPESOS,MASTER_MPAGADO,MASTER_MPAGOSPESOS,MASTER_MPAGOMINIMO,VISA_MARCA_ATRASO,VISA_CUENTA_ESTADO,VISA_MFINANCIACION_LIMITE,VISA_FVENCIMIENTO,VISA_MSALDOTOTAL,VISA_MSALDOPESOS,VISA_MCONSUMOSPESOS,VISA_MPAGADO,VISA_MPAGOSPESOS,VISA_MPAGOMINIMO,CLAVE,meses_activo
162474,22097570,201308,1,728,41,122,42734,377149,11051,5243,21836,0,2122901,603,117,1707926,10,368582,2,75817,0,1,1041619,0,0,0,0,184392,103,411,0,3738,11,0,3,1345,7,12519,44460,7,64350,0,0,0,110,1.0,5850,78975,0,0,0,0,0,0,0,10,22113,20140731,71448,83594,111319,0,-41478,1053,22298878,14
403202,16808768,201309,0,1256,0,107,24892,0,32307,-25418,19081,-11379,1152084,223,117,2489958,4,293756,6,702208,82426,0,0,0,0,0,0,0,3241,0,392,5031,0,24981,0,18392,7,36595,0,3,76050,730908,0,1,123,1.0,5850,110565,82426,82426,82426,0,-68877,3276,0,10,15795,20171130,601288,703506,103216,0,-7020,5733,17010077,14
207798,23281040,201309,1,80,43,113,18129,2223272,28463,53659,76962,0,6384186,6598814,117,"1,7387774E+7",18,512378,22,413777,480083,0,0,0,0,0,0,3585582,0,809,0,3167,0,17901,0,0,5,31991,0,1,58500,0,0,0,69,0.0,58500,4282334,456029,456029,45045,0,-587963,21645,0,10,6424178,20141130,355327,411009,103182,0,-473494,6435,23482349,14
455536,23849849,201308,1,617,32,108,58709,777008,18608,10482,23792,-33222,2122059,146,117,1948565,9,163837,25,50094,0,3,3838237,0,0,0,0,0,0,0,0,2772,9,0,10,4446,9,21081,5238324,6,64350,0,0,0,172,0.0,35100,0,0,0,0,0,0,0,0,10,6287564,20131031,412506,478327,285561,0,-384369,14274,24051157,14
580710,9413952,201308,0,590,0,124,742236,0,161079,-15998,512713,5427832,2576597,31949,117,"3,15031E+7",61,"1,7094834E+7",52,527189,4550988,0,0,0,0,0,0,0,4266,23748,0,0,59,0,46,55048,12,182465,0,0,0,"1,3499614E+7",618045,0,0,1.0,0,4191267,5348808,1150235,4311033,0,-428992,115596,0,10,4191267,20140331,4954142,3338122,4960891,0,-3494751,159471,9615260,14
466753,8361699,201308,1,59,46,223,96571,938163,8008,3975,35945,0,3468673,0,117,1773144,4,87656,32,2518752,0,1,1263600,0,0,0,0,1781676,0,0,0,3679,4,0,4,0,5,9071,626652,11,236340,0,0,4,243,0.0,236340,7178593,0,0,0,0,-608903,0,0,10,7178593,20160531,3021167,704578,2375392,120042,-1219792,120042,8563007,14
127768,17932513,201310,1,1004,63,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18133823,14
297768,42689044,201310,1,74,35,26,19217,167451,7014,8147,2283,-18854,162922,0,117,0,0,0,7,210915,0,4,1466751,0,0,0,0,723528,0,0,0,35,0,0,0,2457,9,7884,0,7,64350,0,0,0,56,0.0,0,12636,0,0,0,0,0,0,0,10,12636,20160430,182175,213144,6943,0,-326617,8307,42890354,11
158174,17596830,201308,1,1328,56,121,34078,52646,21468,-3511,14289,5702,403462,6636801,117,7788678,9,247197,7,148116,93587,1,1372627,0,0,0,325,0,786,232,0,6685,9,0,4,0,6,24319,0,0,0,0,0,0,192,1.0,0,12636,9408,9408,0,0,-1118,1989,0,10,12636,20131031,126752,148299,51246,1404,-17433,936,17798138,14
233964,7289043,201309,1,539,67,186,20152,295299,23471,-4212,1375,-64,64571,0,117,1649,0,0,7,188467,0,0,0,0,0,0,0,0,0,671,0,0,0,0,0,18392,4,26379,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,10,37908,20211031,163209,190954,67134,0,-219737,5967,7490352,14
506911,31181374,201309,1,1142,31,75,75521,645267,21709,-1391,47384,0,4690744,0,117,4842673,15,944467,3,7934,46564,0,0,0,0,0,0,2508714,130,793,466,586,0,0,0,0,6,2440,0,10,155025,0,0,0,10,1.0,70200,4282334,4675,4675,46564,0,-4675,117,0,10,4282334,20141231,68083,79657,7934,0,-94489,234,31382683,14
160668,36070982,201308,1,200,38,60,30423,34628,1760,-2965,13925,0,86161,0,117,113011,11,65319,29,519799,139653,2,436911,0,0,0,0,926289,0,121,0,3143,11,0,17,0,8,19935,0,1,5850,0,0,0,48,0.0,5850,15795,141056,141056,139396,0,-196975,702,0,10,12636,20141031,447941,52409,298995,0,-755993,4446,36272290,12
233893,7283691,201310,1,59,50,221,125752,1739834,20169,-1191,91433,0,6197106,0,117,5705447,27,909075,5,93907,0,0,0,0,0,"2,8386732E+7",0,3822039,122,464,0,980,5,31123,1,0,8,22671,0,1,35100,0,0,0,32,0.0,0,6519697,0,0,0,0,0,0,0,10,6519697,20151130,52612,61556,29613,0,-77705,468,7485001,14
312552,11287319,201308,1,806,35,165,35257,43852,8994,20107,234,-60601,219192,0,117,4421,25,402403,5,54105,0,1,2748272,0,0,0,0,1601964,0,0,0,660,29,0,1,0,5,10189,11700,4,31005,0,0,0,51,0.0,31005,0,0,0,0,0,0,0,0,10,12636,20160831,36777,43029,0,0,-28511,1521,11488627,14
528482,21603271,201308,1,185,52,126,86657,1000822,35635,39609,3999,-351429,0,0,117,0,0,0,19,727933,3506,1,3755874,0,0,0,0,0,0,0,0,0,0,0,11,18392,8,40366,0,0,0,1521845,2439761,0,92,1.0,0,78975,35489,35489,0,0,-35448,117,0,10,12636,20150930,631659,739041,262601,0,-988832,8424,21804579,14
171121,18750003,201308,1,263,33,68,25461,173808,19755,576,4301,-1384,9914,7,117,7,0,0,7,235313,29769,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18392,7,22377,0,0,0,0,0,0,17,1.0,0,511758,280543,280543,29769,0,-70992,819,0,10,110565,20140228,199699,233647,235313,0,-1446138,702,18951311,14
366768,26254639,201309,1,101,35,53,-4207,964338,18558,-56534,4714,-326818,89197,0,117,0,1,4674,12,413661,267569,6,4254476,0,0,0,0,1537731,0,802,0,3493,0,0,0,2808,13,20859,0,5,56160,0,0,0,105,0.0,0,9477,873388,854447,70728,0,-14391,15912,0,10,12636,20150531,1306608,1528731,224534,0,-12285,26442,26455948,14
142888,35310296,201310,1,1454,33,64,128375,1502958,90786,12039,20089,-5982,471683,0,117,29248,1,1170,59,2214513,670553,2,1184778,9229264,0,0,0,0,0,1680,0,0,0,0,4,0,10,102041,77220,0,0,0,0,0,56,1.0,0,3245082,677721,677721,1521,0,-525663,24102,0,10,6565012,20140731,1900997,2213759,1458243,0,-2731246,30537,35511606,14
296073,7652322,201309,1,398,53,285,32058,452112,25945,-162,6844,-2328,63437,0,117,552039,10,578615,5,12522,0,0,0,0,0,0,0,0,488,576,0,0,0,9266,0,18392,3,29162,50661,11,107640,258197,0,0,24,1.0,107640,25272,0,0,0,0,0,0,0,10,31590,20180228,107131,125343,57614,125343,-125462,6903,7853631,14
95575,29987280,201308,1,587,52,41,99819,1417005,41109,35003,15177,-9787,987399,7007,117,7073,3,119527,24,971365,0,9,"1,0995466E+7",0,0,0,889083,1809054,0,0,0,14866,3,0,11,0,17,46003,30420,3,76050,0,0,0,184,0.0,64350,0,0,0,0,0,0,0,0,10,6287564,20160531,740614,866518,400629,0,-924711,15912,30188588,14
411229,9326345,201308,1,299,51,63,36484,59421,57875,-26654,8371,0,327892,79,117,104899,4,71311,10,582961,363861,0,0,0,0,0,0,0,0,3982,0,2611,4,0,9,27378,9,65558,0,0,0,0,0,0,47,0.0,0,3129541,-81705,-81705,44799,0,0,0,0,10,4191267,20140630,478055,559324,398216,0,-401418,1053,9527653,14
426728,16851723,201309,1,572,39,157,75868,912529,24456,41235,2707,-41323,22234,0,117,0,0,0,11,240038,13718,4,5410848,0,0,0,0,190827,642,298,270,742,0,0,0,1872,13,27486,0,3,33930,0,0,4,109,1.0,33930,6318,138441,138441,35429,0,-196373,702,0,10,18954,20160531,212156,248222,29778,248222,-209628,13572,17053032,14
567665,7241987,201308,1,257,54,201,26789,345321,23266,-457,3468,0,275182,0,117,113577,11,12682,4,58032,1388,0,0,0,0,0,0,0,563,381,0,0,10,0,5,18392,5,26355,0,7,87750,1148472,0,0,0,0.0,87750,22113,14013,14013,8125,0,-878,234,0,10,22113,20131231,49997,58496,58032,0,-56845,234,7443295,14
395547,21021885,201309,1,563,52,62,41323,197507,55763,-13887,1545,-1392,0,0,117,0,0,0,62,1268175,0,0,0,0,0,0,0,0,0,1044,0,0,0,0,0,8583,3,62676,0,0,0,0,0,0,2,1.0,0,15795,0,0,0,0,0,0,0,10,22113,20140731,1159163,722458,917572,0,-2394675,318245,21223194,6
507338,25104943,201308,1,1280,50,43,131929,2100013,64782,44765,12625,0,302225,349,0,326876,11,393506,31,1384676,0,0,0,0,0,0,0,0,0,4069,0,0,11,0,19,18392,7,73383,0,0,0,0,0,0,14,0.0,0,0,0,0,0,0,0,0,0,10,50544,20140731,5538412,6479942,793508,0,-164385,142506,25306251,14
478334,30653440,201310,1,179,42,54,4455,766916,14758,25331,132,-270365,42376,9882,117,9936,35,52335,16,157627,19817,2,2498632,0,0,0,0,1667718,541,193,0,813,2,10857,2,0,9,16589,0,8,70200,0,0,0,27,0.0,0,3267638,19976,19976,19817,0,0,0,0,10,3267638,20160531,105477,123408,1784,0,-141985,2808,30854750,14
34537,9298459,201308,1,2,43,49,35606,40311,27004,-7653,15005,-11347,269929,1990891,117,2986519,0,0,50,738207,95489,1,115025,0,0,5893369,0,1266993,0,420,0,3519,0,0,30,0,4,3059,188674,3,25740,0,0,0,154,0.0,5850,415647,96542,96542,0,0,-96715,4797,0,10,415647,20151031,50755,593833,174067,0,-759707,8073,9499767,14
465375,8635128,201310,0,575,0,192,113043,0,0,0,0,-95296,203437,2627,117,134919,15,328908,10,151293,114375,1,2271766,0,0,0,0,0,4554,59,440,8093,0,0,0,31262,12,64527,495684,5,46215,766935,0,0,84,1.0,46215,9477,1118036,1118036,55934,0,-31122,16965,0,10,9477,20211130,9959,1165203,5914,0,-39546,21645,8836438,14
56168,10159727,201308,1,806,50,68,70001,1270111,23004,38875,1293,69942,54066,0,0,316225,1,1170,0,0,0,1,5436134,0,0,0,0,0,12,0,0,0,1,0,0,18392,5,26058,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10361035,14
520575,35553143,201308,1,374,44,60,107187,1164109,65108,28892,7073,-84199,0,0,117,0,0,0,21,1279599,0,0,0,0,0,0,0,0,0,2072,0,0,0,0,14,27378,5,7375,0,0,0,0,0,0,9,1.0,0,0,0,0,0,0,0,0,0,10,4191267,20140930,475174,5559535,394141,0,-167348,13455,35754451,14
469651,8968473,201308,1,1142,50,284,110239,1128826,36251,49261,13977,0,1344803,0,117,791996,14,1057248,14,404163,0,2,8330703,0,0,0,0,2890134,0,149,0,0,15,0,5,8424,10,41064,0,5,94770,0,0,0,42,0.0,94770,415647,0,0,0,0,0,0,0,10,4191267,20140131,347656,406757,14904,0,-47754,13806,9169781,14
224616,40657114,201308,1,425,50,33,72804,834531,33311,3348,275,-339133,1977,0,117,0,0,0,5,224264,0,1,2787792,0,0,0,0,0,0,227,0,0,0,0,2,27378,5,37733,0,0,0,0,0,0,10,0.0,0,3129541,0,0,0,0,0,0,0,10,3129541,20131231,193717,226648,22665,0,-144187,2223,40858422,14
398233,15678386,201309,1,1301,47,285,140011,2216625,33933,80975,969,-6466,940919,67,117,1038857,25,702856,7,400455,320577,4,7970393,0,"2,5961918E+7",0,0,1152801,274,412,0,12450,0,0,0,0,12,38138,14040,4,18720,0,0,0,123,0.0,18720,4282334,338199,338199,0,0,-339978,31824,0,10,4282334,20150630,369327,432112,41154,0,-43407,34632,15879695,14
43708,26644784,201309,1,227,29,75,15186,183883,16363,-1073,67,-3725,6778,0,117,0,0,0,1,11229,0,0,0,0,0,0,1585,0,0,0,0,0,0,0,0,18392,1,18392,0,0,0,0,0,0,2,0.0,0,25272,0,0,0,0,0,0,0,10,25272,20211031,9832,11503,0,11503,-19661,1053,26846093,14
51880,17753868,201308,1,572,46,148,136058,1996696,17651,7314,93888,0,0,0,0,9322479,3,142413,16,397478,0,0,0,0,0,0,0,1162044,8090,203,0,0,5,0,5,0,4,19994,0,0,0,0,0,0,3,0.0,0,0,0,0,0,0,0,0,0,10,78975,20180131,364136,426039,20299,0,-449564,14625,17955176,14
375154,8339112,201309,1,98,54,232,36949,61329,27468,-5326,1343,0,787028,0,117,150311,8,251654,7,373419,635368,0,0,0,0,0,0,1137825,12,2477,2954,0,0,801,0,18392,6,30873,0,2,29250,0,0,0,90,0.0,5850,44226,551113,551113,295371,55692,-71019,8892,0,10,110565,20141130,319284,373562,247743,0,-330236,1404,8540421,14
178249,18491416,201310,1,41,41,145,40735,59573,717,26948,174,-15116,105566,0,117,103745,3,93039,6,82658,7799,2,4462341,0,0,0,0,1241136,1465,422,0,1135,2,702,0,0,7,806,0,5,52650,0,0,0,82,0.0,52650,6318,8166,8166,0,0,-8328,351,0,10,6318,20161031,76491,89494,53937,0,-585,1521,18692726,14
344592,45346281,201309,0,857,0,12,5248,0,27944,14122,6849,0,688711,0,117,714215,0,0,0,0,0,0,0,383126,0,0,0,0,0,0,0,0,0,0,0,18392,5,31654,0,0,0,0,0,0,0,0.0,0,110565,0,0,0,0,0,0,0,10,12636,20160430,0,0,0,0,0,0,45547590,11
455661,23852265,201308,1,857,48,108,34902,36791,13359,-768,19181,0,533284,7,117,37032,7,189332,3,86083,0,0,0,0,0,"1,4349825E+7",0,0,0,861,0,118,7,0,4,0,6,15132,0,2,7020,0,0,0,40,0.0,0,12636,0,0,0,0,0,0,0,10,25272,20140731,73576,86083,86083,0,-81448,234,24053573,14
585504,21659219,201310,1,560,37,128,54211,752417,11395,35397,1198,-124841,95057,0,117,0,1,45279,1,1168,0,5,3724492,0,0,0,0,1452321,27,12,0,0,0,0,0,1872,15,12806,0,7,127530,0,0,2,0,0.0,126360,110565,-15228,-15228,0,0,0,0,0,10,12636,20140630,1029,1203,1168,0,-1203,0,21860529,14
535993,20208655,201308,1,329,64,106,75228,634282,32935,21535,14613,0,818884,0,117,1472865,4,38858,19,689155,0,2,149799,0,0,0,0,0,0,4512,0,4224,4,0,21,18392,5,37307,0,8,112320,0,0,0,108,0.0,108810,0,0,0,0,0,0,0,0,10,44226,20131130,589022,689155,66675,0,-269824,2691,20409963,14
435903,6038770,201310,1,332,72,233,34116,5083839,22330,5766,94969,0,5002101,0,117,"1,9738646E+7",0,0,4,167814,419476,0,0,0,0,"2,7507004E+7","1,5804779E+8",0,0,224,721,0,0,0,0,16286,13,245435,0,1,58500,0,0,0,0,0.0,58500,15795,422423,422423,171519,0,-533658,4797,0,10,37908,20211031,144677,169272,10409,169272,-22603,702,6240080,14
366163,26276400,201309,1,1307,32,96,29646,501118,706,16113,3191,-119331,287984,0,117,980258,6,84867,5,41601,4095,2,2700045,0,0,0,0,2096055,507,114,333,445,0,0,0,0,8,6623,0,11,195390,0,0,0,14,0.0,131040,12636,41334,41334,33345,0,-35449,468,1,10,15795,20141031,264778,30979,1144,0,-4914,5031,26477709,14
302842,32435437,201309,1,1103,40,43,47793,287883,47548,-1684,1893,-189556,121038,0,117,95314,4,76905,3,36052,35941,0,0,0,0,0,0,226746,4272,58,0,351,0,0,0,0,11,53444,35685,0,0,0,0,0,35,0.0,0,12636,85041,85041,0,0,-121372,8307,0,10,12636,20160531,25494,29827,5838,29827,-19523,234,32636746,14
112382,36493817,201309,1,1181,31,59,44968,941634,8505,26844,4321,-340813,308648,0,117,609757,0,0,6,173688,199017,3,2257167,0,0,0,0,1292148,0,291,0,0,0,0,0,0,7,9561,0,1,4680,0,236574,0,9,1.0,0,22113,201064,201064,51766,0,-113701,6084,0,10,25272,20141231,150981,176647,29133,176647,-187102,7605,36695126,14
563763,22470600,201309,1,245,42,93,116788,1133356,1545,13259,85239,0,8638778,0,117,"1,0496605E+7",4,196925,6,549823,0,2,"1,1376307E+7",0,0,0,0,2881476,0,0,0,6232,0,2106,0,0,6,1739,11700,13,234000,0,0,0,55,0.0,117000,4263084,0,0,0,0,0,0,0,10,6424178,20141231,56089,146137,505251,0,-418154,14859,22671909,14
179856,16736616,201309,0,104,0,159,78773,0,40012,21679,1145,733824,0,0,117,572316,3,56658,5,268699,6303,1,4127591,0,0,0,0,0,501,1774,209,0,0,0,0,31262,9,45323,739206,3,72540,0,829689,4,89,0.0,72540,78975,63077,63077,50197,0,-4189,234,0,10,15795,20140531,230037,269143,177373,0,-213002,3861,16937925,14
103784,29787758,201308,1,50,44,72,66941,992424,7663,4861,2055,-300879,92964,146,117,779542,3,31664,14,244245,0,5,589967,0,0,0,0,162162,652,0,0,155,2,0,20,2457,12,868,50310,7,46800,0,0,2,65,1.0,11700,22113,36528,36528,0,0,0,3627,0,10,22113,20131130,1175708,1375578,188248,0,-1755,16146,29989066,14
1050,15327861,201308,1,1142,72,164,40232,538962,20826,4995,11592,0,860318,4704,117,514207,0,0,8,25256,0,0,0,0,0,0,0,0,176,2526,0,0,0,0,8,18392,2,2359,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,10,25272,20160930,216727,25357,25256,0,-479401,1053,15529169,14
407371,15593179,201308,1,110,46,187,142214,1574924,79902,32455,20803,0,999999,504,117,1843282,0,0,42,1245808,1960767,1,3730718,0,0,0,0,0,0,388,0,27085,0,0,26,27378,11,9051,25974,0,0,3262264,0,0,181,0.0,0,6287564,2275213,626988,1671356,0,-125541,54288,0,10,6287564,20140630,1049469,1215858,546408,0,-1360866,243365,15794487,14
349470,38421179,201310,1,1241,40,44,66846,61600,19952,38522,1559,-298751,38,5775,117,5805,6,7039,9,225574,46683,0,0,6699188,0,0,0,1284075,0,311,0,450,1,1029,0,1872,11,22426,0,4,17550,0,0,0,37,0.0,10530,12636,46683,46683,46683,0,0,117,0,10,25272,20160430,736099,318232,71352,0,-999986,68445,38622489,14
470822,23236573,201309,1,308,40,111,28013,557552,20782,3875,2305,-18001,0,0,117,0,0,0,10,365405,1753,1,1150237,0,0,0,0,0,0,2098,0,0,0,0,0,18392,5,23359,0,0,0,180999,0,0,14,0.0,0,110565,1753,1753,0,0,-17561,819,0,10,22113,20160731,318135,343425,238602,372578,-363603,1170,23437882,14
526183,22484037,201309,1,1268,37,44,90572,739372,45286,23574,15132,0,101038,7619199,117,"1,0493236E+7",4,5265,41,1674321,0,0,0,0,0,0,0,1810809,0,623,0,0,0,2691,0,7956,7,5090,41535,4,14040,0,0,0,80,0.0,5850,9477,164656,164656,0,0,-209547,2106,0,10,22113,20210930,1940052,711254,1537165,74412,-131391,74412,22685346,14
326137,10492488,201309,1,1190,75,186,67346,969472,51729,5795,7553,0,390052,0,117,345373,0,0,35,795265,27927,0,0,0,0,0,0,0,504,1421,0,624,0,0,0,27378,6,55835,0,0,0,213061,0,0,20,1.0,0,4282334,28186,28186,0,0,-67276,1404,0,10,4263084,20170331,655449,766235,367585,766883,-751678,23634,10693797,14
13129,10531943,201310,1,518,69,196,80869,925103,60528,5112,12273,0,755614,0,117,26251,0,0,2,46273,2483976,5,843448,0,0,0,0,0,643,374,998,0,0,0,0,27378,11,68034,0,0,0,0,0,0,12,0.0,0,3234578,2645304,1810372,224156,2656577,-593955,44928,0,10,4376214,20140731,39673,46417,3744,0,-46433,936,10733253,14
402727,19588549,201310,1,1193,35,136,96659,1629295,30331,38393,18298,0,1713951,111,117,3502713,12,367865,8,471751,0,0,0,0,"3,1410104E+7",0,0,3124368,429,597,0,0,1,8541,0,4446,10,34091,0,4,136890,0,0,0,22,0.0,128700,5395245,0,0,0,0,0,0,0,10,6519697,20141231,407016,476208,59726,0,-827123,2223,19789859,14
138097,24131236,201310,1,548,36,108,44802,77861,19216,-1916,23785,0,221403,47,117,4262198,13,295415,12,371573,62813,0,0,0,0,468452,0,1684449,3421,493,89,406,2,18487,6,0,7,21598,0,3,128700,0,0,0,63,0.0,128700,4346007,63357,63357,40002,0,-33621,234,0,10,6519697,20211130,219057,256296,52018,0,-405475,117,24332546,14
278642,9559235,201309,1,230,63,17,65679,397776,41613,11739,883,159776,7799,0,117,411562,0,0,6,877619,0,1,2208625,0,0,0,0,0,0,0,0,0,0,0,0,18392,4,46771,0,0,0,21294,0,0,27,1.0,0,426465,0,0,0,0,0,0,0,10,110565,20150630,1018995,1192224,784962,1170,-543886,1170,9760544,11
345225,44748465,201310,1,1409,51,16,72212,286535,24156,38249,2824,0,22803,0,117,4642,0,0,2,5136,0,1,3494579,0,0,0,0,0,0,514,0,0,0,0,0,18392,5,27151,0,0,0,0,0,4,35,0.0,0,110565,0,0,0,0,0,0,0,10,15795,20150831,170292,199241,5136,199241,-936,1521,44949775,9
226976,46000247,201309,1,260,48,7,9645,233452,9605,-5256,529,-269169,336771,0,117,0,4,42323,4,121563,28548,0,0,0,0,0,0,867087,0,47,0,0,0,0,0,0,4,10796,0,6,98280,0,0,0,32,1.0,98280,3183166,28776,28776,28548,0,-345966,117,0,10,4263084,20160430,103522,12112,121563,12112,-328562,468,46201556,11
610050,28355776,201309,1,728,35,86,250797,2042843,53742,153609,14814,-83217,691685,8233,117,1070792,1,3393,43,1850193,0,2,"1,4775734E+7",0,0,0,0,1190943,173,858,0,150,0,0,0,0,14,60408,0,17,199485,391716,0,0,197,0.0,138060,3197539,0,0,0,0,0,0,0,10,5353594,20151031,1613848,1888202,860256,0,-1696897,46332,28557085,14
594246,24024990,201308,1,194,46,107,17146,524315,-222,13266,3287,0,49573,318,117,729633,12,251974,6,124308,0,1,1675876,0,0,0,0,1925586,0,197,0,1915,14,0,2,0,5,-2515,0,6,35100,0,0,0,59,1.0,25740,78975,0,0,0,0,0,0,0,10,15795,20140228,108013,126375,30155,0,-116034,585,24226298,14
83157,10926093,201309,1,248,69,232,49603,717351,3004,-2548,19268,0,1419351,1802,117,1472269,4,41477,9,351613,535484,0,0,0,0,0,0,0,0,748,3304,87,0,0,0,18392,8,33765,1207089,3,21060,0,110816,3,190,0.0,17550,44226,537901,536588,364935,552382,-55809,8307,0,10,88452,20131130,294315,344348,62486,344348,-219521,7254,11127402,14
182770,36273105,201308,1,323,35,59,92534,1320337,10233,45365,24977,49840,1786247,0,117,2182536,10,207521,9,513786,0,0,0,0,0,0,0,2118168,0,456,0,266,10,0,6,4446,9,11592,0,4,84240,0,0,0,62,0.0,78390,4191267,0,0,0,0,-14869,0,0,10,6287564,20150331,428774,501665,108811,0,-3688362,17784,36474413,14
81914,26224053,201310,1,497,30,95,74507,718066,1518,35584,15123,0,1424567,0,117,2241601,0,0,14,167555,0,3,3449168,0,0,0,0,2048904,40,117,0,5954,0,0,0,1872,9,17063,0,5,152100,0,0,0,52,0.0,152100,110565,0,0,0,0,0,0,0,10,110565,20150731,143751,168188,11676,0,-161049,4446,26425363,11
244525,10481077,201310,1,299,52,233,222959,145735,10401,-10037,111703,0,"1,0388548E+7",0,117,9352591,30,1052336,23,649513,0,0,0,0,0,0,990551,0,718,1988,0,679,1,11419,4,27378,9,116906,1555398,8,132210,629507,2808526,0,2,1.0,132210,4331939,0,0,0,0,0,0,0,10,6474158,20140731,550789,644423,298538,50297,-907963,1053,10682387,14
372213,20649673,201309,1,1379,36,83,14137,511341,22509,-138,-5776,-45138,33184,0,117,166008,5,61694,3,87384,66897,0,0,0,0,0,0,0,0,293,614,210,0,0,0,18392,6,25301,0,1,11700,0,0,0,70,0.0,11700,12636,67523,67523,61389,67523,-5651,819,0,10,18954,20151130,43592,51002,-9945,51002,-72259,936,20850982,14
44019,26122322,201310,1,509,32,49,52607,290775,4858,-11852,15294,0,630892,0,0,2271211,15,201243,22,661237,24369,0,0,0,0,2407872,0,973557,0,105,0,1339,0,0,6,2106,8,54603,35784,9,18954,0,0,0,209,0.0,0,15795,2571,2571,0,0,-25776,2457,0,10,25272,20151130,538596,630157,1564,0,-429774,23985,26323632,14
507186,31197358,201309,1,29,39,75,177106,1638423,18654,127406,8023,-160306,477299,0,117,0,14,356944,22,475875,513021,5,6184265,0,0,0,0,494325,0,187,0,6080,0,0,0,0,13,20966,95940,4,49140,40083,0,0,71,0.0,0,4282334,1000367,1000367,77843,0,-7020,32409,0,10,6424178,20210930,456591,534211,1872,0,-535392,48906,31398667,14
10156,5903709,201308,1,467,65,231,113822,1456399,41391,60641,1266,-665402,0,1154,117,1158,1,2340,27,399358,0,2,6662246,0,0,0,0,0,0,932,0,0,1,0,18,27378,9,46887,0,0,0,0,0,4,3,0.0,0,0,0,0,0,0,0,0,0,10,6153172,20131031,348089,397457,102887,407511,-53352,11583,6105017,14
405754,23407627,201310,1,1310,33,113,53196,481678,21948,1154,25554,0,2476289,1071,117,2107078,0,0,6,125683,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,18392,4,24669,0,0,0,1747687,1726751,0,2,1.0,0,6318,0,0,0,0,0,0,0,10,9477,20160731,108605,127067,0,127067,-127298,9477,23608937,14
223381,39519813,201308,1,272,39,35,1127,24072,7849,-5999,8923,0,559607,66354,117,671484,0,0,13,336365,0,0,0,0,0,0,0,0,12,216,0,0,0,0,8,0,2,8892,0,0,0,0,0,0,7,0.0,0,15795,0,0,0,0,0,0,0,10,15795,20160731,310295,363045,27077,0,-349128,4329,39721121,9
531519,24395361,201310,1,1247,41,45,58763,917884,50928,-6845,13541,-7168,265529,3246828,117,3413521,2,63999,29,952609,0,0,0,0,0,0,78,0,0,1873,0,6290,0,0,2,18392,5,57243,195666,1,4680,232128,0,0,90,0.0,4680,78975,0,0,0,0,0,0,0,10,9477,20141231,752708,880668,539947,0,-570761,9828,24596671,14
