numero_de_cliente;meses_activo
18032110;16
18036027;4
18036223;12
18039480;16
18043146;16
18044621;16
18050262;16
18055044;16
18057027;16
18068168;2
18069260;9
18072919;16
18075585;16
18080996;15
18082169;16
18084534;16
18090643;16
18094047;8
18098129;16
18114279;11
18115611;16
18116302;16
18116413;16
18122696;16
18126509;8
18126813;16
18132355;16
18134883;16
18141103;16
18142246;16
18150450;16
18150813;16
18153066;16
18154818;16
18164967;16
18166943;16
18167314;16
18169826;16
18169934;16
18174873;16
18176286;16
18180789;16
18182344;10
18202855;16
18206401;16
18206899;16
18213213;16
18215744;6
18219059;16
18219190;16
18223744;16
18227529;16
18228282;16
18228321;16
18230582;16
18232789;16
18236386;16
18237389;16
18240982;16
18242962;16
18243479;16
18244494;16
18259262;16
18268987;16
18273594;16
18281474;16
18284322;16
18292527;4
18295448;11
18300781;16
18302811;2
18307102;16
18307488;15
18309807;8
18309896;16
18311335;2
18314554;16
18317205;16
18317984;16
18331468;16
18332660;16
18333104;16
18339151;16
18341351;7
18343280;16
18347305;16
18348316;13
18355405;13
18363393;16
18369518;16
18381172;16
18386428;16
18386590;16
18388909;16
18401717;16
18401802;16
18407861;16
18412715;6
18426615;10
18429791;16
18431018;16
18432512;16
18444648;16
18452775;16
18460050;16
18460571;16
18461045;16
18469786;16
18470585;16
18470878;16
18473344;16
18480120;16
18483493;16
18486738;16
18492577;16
18497721;16
18500407;16
18501870;16
18507863;16
18515052;2
18520956;16
18523951;16
18530635;16
18537724;4
18538611;16
18541058;16
18545638;16
18547105;16
18558199;16
18559519;16
18564802;16
18568106;16
18568360;16
18570722;16
18576283;16
18582712;16
18584279;8
18592267;16
18593613;8
18593625;3
18598885;16
18599618;16
18599649;16
18613148;16
18613487;16
18619422;8
18629753;16
18632315;16
18634650;16
18638378;16
18646146;16
18664758;4
18666911;16
18679816;16
18682594;10
18684836;16
18690104;16
18692751;16
18698906;16
18702719;16
18705081;10
18705876;4
18709893;16
18714014;16
18714651;16
18715701;16
18716534;16
18718348;14
18719139;16
18724430;16
18743451;16
18743555;16
18747858;6
18748448;16
18755024;12
18755086;16
18756525;16
18757278;16
18757559;2
18761009;16
18776715;16
18778957;16
18789655;16
18789844;16
18793213;16
18796292;16
18808027;16
18808209;16
18811740;16
18822830;16
18827619;16
18835206;16
18837483;15
18839494;16
18841905;16
18847034;16
18850465;16
18852232;16
18853533;16
18854034;9
18857311;16
18859888;16
18860610;16
18861671;16
18862227;16
18868332;16
18872901;16
18873291;16
18875679;16
18877362;16
18890324;9
18892906;4
18897575;16
18900578;16
18903483;16
18908477;3
18917102;5
18918954;16
18921710;16
18927297;16
18930203;16
18937250;10
18941900;16
18944254;13
18951308;16
18957571;1
18961353;16
18961569;16
18963468;16
18964687;16
18966694;16
18971749;16
18973273;16
18976446;16
18976793;16
18979687;16
18980957;16
18981478;16
18983627;16
18985970;11
18986873;16
18987548;16
18990759;16
18992951;16
18998010;12
19003540;16
19005076;16
19011204;16
19013423;12
19021333;4
19021920;16
19023298;16
19037179;16
19045155;16
19047401;16
19053795;16
19058893;16
19059649;16
19066820;13
19072075;16
19073156;16
19078709;16
19079790;16
19085146;16
19086759;10
19087427;16
19088326;16
19090618;16
19091556;16
19093697;16
19100015;16
19100092;16
19104090;15
19104209;16
19105838;16
19109195;16
19132102;16
19138003;16
19140932;16
19142780;7
19143699;16
19151004;16
19154859;16
19156645;16
19159968;16
19160640;16
19172051;16
19172695;10
19182211;16
19192503;16
19196679;8
19199750;16
19202371;16
19209024;16
19214341;16
19222283;4
19223935;16
19227111;16
19227408;4
19239691;16
19252719;16
19253383;16
19260167;3
19273029;16
19273851;14
19274380;12
19283089;16
19283722;16
19287192;16
19298116;16
19317844;16
19321301;16
19328811;4
19328988;16
19329490;16
19343548;16
19350861;16
19351390;12
19351409;16
19352277;16
19356792;16
19364510;16
19365302;16
19371001;16
19382482;16
19382883;5
19383979;16
19384558;16
19387418;16
19388861;16
19391554;16
19392994;16
19395271;16
19395309;16
19399045;16
19401723;16
19414187;5
19414488;16
19416437;16
19416696;16
19417537;16
19417742;16
19421492;16
19422303;16
19424603;16
19432240;16
19432823;16
19435084;16
19438372;10
19446233;16
19446549;16
19457196;16
19459778;16
19460326;4
19466388;16
19467681;16
19472447;16
19472759;16
19476935;16
19483873;16
19489361;16
19493058;16
19493436;3
19495581;2
19497129;16
19498603;16
19502470;10
19503705;16
19506761;16
19510909;16
19514957;16
19515093;16
19520074;1
19521344;5
19525998;16
19542843;16
19545903;16
19546590;16
19548214;7
19549411;1
19554323;6
19556241;16
19561918;16
19564712;16
19575822;16
19580927;16
19583046;16
19587345;10
19588576;16
19590416;16
19596197;16
19597166;16
19599925;16
19600789;16
19600994;16
19617607;16
19622921;16
19625935;16
19626471;16
19628551;16
19629026;16
19633641;16
19646654;6
19647780;16
19649200;16
19658740;11
19665019;16
19670795;14
19672563;16
19672841;16
19676329;16
19678799;16
19684279;16
19692495;16
19696466;16
19697315;1
19701239;16
19702100;16
19702362;14
19716467;16
19717312;14
19724162;16
19729147;16
19738259;16
19742021;16
19746579;16
19752429;16
19755987;16
19758360;16
19760301;5
19763520;16
19770400;16
19770740;16
19771427;16
19777045;7
19786118;16
19788402;16
19797525;16
19801724;16
19806763;16
19812116;16
19813644;16
19813744;16
19816862;16
19818036;16
19827023;16
19828223;8
19828436;16
19835582;16
19843104;16
19844196;16
19844825;16
19845612;16
19850042;13
19855626;16
19858802;16
19858995;16
19859728;16
19861260;16
19864429;16
19865864;16
19868176;16
19877059;16
19882570;8
19888412;16
19890442;16
19891472;16
19892642;16
19899059;16
19900510;16
19903019;16
19911879;16
19913847;16
19914140;16
19917258;6
19930865;16
19933250;16
19934010;16
19940906;16
19941431;16
19943148;16
19945502;16
19947459;16
19952414;16
19960028;16
19961012;16
19968953;16
19984806;16
19986990;16
19987909;16
19989503;16
19990726;16
20006961;16
20009133;16
20028930;16
20032098;16
20040183;16
20049116;16
20049298;16
20053427;16
20053446;4
20055877;16
20060998;16
20061944;16
20063267;16
20071055;15
20077766;16
20082836;9
20085881;16
20088509;16
20090342;13
20091893;16
20092117;9
20092796;16
20105446;16
20105905;16
20109849;16
20111250;16
20115885;16
20120670;16
20121488;16
20123244;16
20131475;15
20134373;3
20139865;16
20142786;16
20143500;16
20144789;16
20145958;16
20157589;16
20159931;13
20163100;16
20163254;16
20165851;16
20172195;16
20173017;16
20176494;16
20190753;16
20191367;16
20197916;9
20198695;16
20204499;16
20210855;16
20211692;16
20227059;16
20229104;16
20230717;16
20232596;16
20233133;16
20234487;16
20234850;16
20236973;16
20249970;16
20253416;6
20255237;16
20266953;16
20268543;16
20269624;11
20273756;16
20274335;16
20275968;16
20281660;16
20281872;16
20282262;16
20283122;14
20292195;16
20293900;16
20294649;16
20295791;16
20309205;16
20316638;4
20317556;16
20320504;16
20321805;16
20325016;16
20327833;2
20329623;16
20329662;16
20347147;16
20347591;16
20355502;16
20356405;16
20359168;16
20362652;16
20362923;16
20363679;9
20364219;16
20364292;16
20367472;16
20369085;16
20370621;16
20372061;16
20373187;16
20377513;16
20377695;16
20378328;4
20382059;16
20383669;16
20388477;16
20407695;16
20407699;16
20408910;16
20417261;16
20421274;7
20425604;16
20427210;6
20427823;16
20430513;16
20438987;16
20440018;16
20443471;16
20446651;16
20451822;16
20457414;5
20458610;5
20461705;16
20465348;16
20470083;7
20470249;16
20482127;16
20486905;16
20489058;16
20489675;16
20504579;16
20508006;16
20508372;16
20518672;16
20520698;16
20526286;16
20526398;6
20529029;16
20531256;16
20534451;16
20545638;16
20546322;16
20550674;16
20551713;16
20552477;16
20556120;16
20557061;5
20560743;16
20562240;16
20564150;16
20565138;16
20569012;16
20572624;16
20578235;16
20583789;16
20583970;16
20590384;16
20593783;16
20594980;8
20597689;16
20598445;4
20598788;16
20602763;16
20606499;16
20609003;16
20620573;16
20621591;16
20630575;16
20642885;16
20643298;1
20644583;16
20645108;1
20649218;16
20649673;16
20655821;16
20671731;16
20674849;15
20676636;16
20691459;16
20693176;16
20698432;4
20701820;16
20705370;16
20714694;16
20715234;16
20720077;16
20724492;16
20742841;8
20746889;16
20747970;16
20751076;16
20752909;16
20755445;16
20759635;16
20761059;8
20763788;16
20764675;16
20764999;16
20765223;16
20771598;16
20774774;16
20783403;16
20788898;2
20810076;16
20824910;16
20827782;10
20837506;1
20849434;16
20862289;14
20863844;16
20874688;16
20875807;16
20879180;16
20881877;16
20914019;16
20918796;16
20918912;16
20928532;16
20938218;9
20948784;16
20986846;16
20988559;16
21000618;16
21007237;5
21008209;16
21011829;16
21020542;16
21041107;16
21051515;16
21063617;16
21077455;16
21080801;16
21089229;16
21102102;16
21102789;15
21116929;16
21129092;6
21130570;16
21137736;16
21154882;16
21170449;16
21172097;16
21175238;16
21175323;16
21177253;16
21181918;16
21186036;16
21189204;16
21193484;16
21196085;16
21200955;16
21206180;16
21207164;16
21209687;16
21209958;16
21212636;16
21212674;16
21213056;16
21215789;16
21217938;16
21219524;16
21221778;14
21226771;16
21227867;16
21230897;16
21231171;16
21231248;16
21231348;7
21236901;16
21237152;16
21239205;16
21239475;16
21242026;16
21243932;12
21247903;16
21252966;16
21253537;16
21256154;16
21259897;8
21262097;16
21266947;16
21268892;5
21270162;16
21273867;16
21278331;16
21290730;16
21294520;16
21296364;2
21297376;16
21298861;16
21299652;16
21301620;16
21303469;16
21311936;4
21312460;16
21314390;16
21314533;8
21321799;16
21321853;16
21325087;16
21332890;16
21334773;16
21336317;16
21336818;16
21340114;14
21342615;4
21345142;16
21348118;16
21350147;16
21357819;16
21364240;16
21372437;16
21373433;16
21374563;16
21382721;16
21385816;16
21386557;16
21392558;4
21395826;16
21400469;13
21415762;16
21416217;8
21419648;16
21427767;16
21434887;16
21437091;6
21438295;16
21444249;16
21450609;16
21450728;16
21452669;16
21460850;16
21461746;16
21463054;16
21488689;16
21497716;16
21508351;14
21510659;16
21514001;16
21514684;16
21524497;16
21540392;16
21540658;12
21550028;13
21554385;16
21556928;16
21558576;16
21563029;16
21565738;16
21569315;1
21570790;16
21572098;15
21577701;16
21579013;16
21582347;16
21585658;16
21592168;16
21597648;16
21604810;16
21608419;16
21613142;16
21620999;16
21630708;2
21634478;16
21639356;16
21643783;16
21647132;16
21648518;16
21651489;16
21651682;16
21653322;16
21654889;16
21656494;16
21660982;16
21666169;15
21667485;16
21669044;15
21680775;16
21684464;16
21694424;16
21697326;16
21697778;12
21704928;16
21712268;16
21730502;16
21737348;16
21746324;16
21754902;16
21757376;16
21757388;16
21759059;7
21759124;15
21760162;16
21760718;16
21763558;16
21768023;9
21768741;16
21780623;16
21781005;16
21782556;16
21784269;16
21808477;16
21819784;16
21828988;16
21831172;3
21837149;16
21841136;16
21853384;16
21867377;16
21867385;16
21868376;16
21871097;16
21873652;16
21885850;16
21892788;16
21894525;16
21906727;16
21908996;16
21915653;10
21916533;16
21918844;16
21926686;16
21934543;16
21934832;16
21935878;16
21940289;16
21940609;4
21941979;16
21950615;16
21954841;16
21955771;16
21956450;16
21957334;16
21961023;16
21962262;16
21967827;16
21984312;16
21986446;1
21995229;16
22001180;16
22005861;16
22009195;16
22028262;16
22040534;16
22042244;16
22044003;16
22052466;16
22058189;16
22064278;16
22068539;16
22068712;5
22076261;16
22078098;16
22078688;16
22080062;16
22082173;16
22087390;11
22095567;16
22097732;16
22109884;16
22133999;16
22145912;16
22167024;16
22187597;9
22189819;16
22190811;16
22215138;16
22220398;16
22224767;16
22229038;16
22234067;4
22237752;16
22242039;4
22246798;7
22247268;16
22252656;16
22253948;16
22254701;16
22255137;16
22255897;16
22258436;16
22260065;6
22262647;5
22264908;16
22268366;12
22272336;16
22272819;16
22273131;16
22274455;16
22289590;16
22294352;14
22294939;16
22300835;16
22301113;16
22301607;16
22301781;16
22306793;16
22307453;16
22308576;16
22308958;16
22309213;16
22309607;16
22309649;16
22309946;16
22312123;16
22313257;16
22313261;16
22314180;16
22316348;16
22317406;16
22317838;16
22318868;16
22320038;16
22320493;16
22321141;14
22322002;16
22327343;16
22342393;9
22343523;16
22343805;16
22353757;16
22354626;16
22355340;16
22355618;16
22359210;16
22366469;16
22376356;16
22382966;4
22383263;16
22384363;16
22386189;14
22387767;15
22387782;16
22389932;16
22394578;16
22400783;16
22401327;16
22401447;5
22410330;16
22411411;16
22415347;16
22416976;16
22417068;14
22420294;16
22420379;16
22420630;16
22426928;16
22429861;16
22432246;16
22432443;16
22433149;16
22433280;14
22433538;16
22435352;16
22438559;16
22440226;16
22443572;16
22446613;10
22447064;16
22448828;16
22450267;16
22450730;16
22453061;14
22453177;16
22453250;16
22458001;16
22458981;11
22470990;16
22472885;16
22472947;16
22473228;16
22473456;16
22473630;16
22475077;16
22475150;14
22475177;12
22476134;13
22476408;16
22476431;16
22477365;16
22477546;16
22477705;16
22477898;16
22479167;16
22479711;16
22479731;16
22481159;16
22481182;16
22481382;16
22481884;16
22482887;16
22483929;16
22484234;16
22484416;6
22485639;16
22485758;16
22486056;16
22486318;16
22491933;16
22494453;16
22496000;16
22496568;16
22502229;16
22509700;16
22509989;16
22515890;16
22518510;16
22520528;16
22524522;6
22527019;16
22527200;16
22528964;16
22529327;16
22529848;16
22530091;16
22532641;16
22533822;16
22538017;16
22538611;16
22540031;16
22540830;16
22543786;16
22545056;6
22545083;16
22546225;16
22546758;16
22552342;16
22552349;16
22553052;16
22555209;16
22556077;16
22556687;16
22560986;16
22561021;16
22563359;16
22564266;16
22564748;16
22565536;16
22566107;16
22566392;16
22566944;16
22567191;16
22568800;16
22569796;16
22570190;16
22571934;16
22572185;16
22572208;16
22572513;4
22572659;16
22573620;16
22574018;16
22574423;16
22574705;16
22574770;16
22575098;9
22575723;16
22576051;16
22576916;16
22577958;11
22578058;16
22578401;3
22578718;16
22579301;2
22579605;16
22595948;11
22596986;16
22605380;16
22607452;16
22610925;5
22611462;16
22617111;16
22622583;16
22626419;16
22628615;12
22628866;6
22630355;16
22645139;16
22646474;16
22649071;16
22656234;16
22657198;16
22660332;16
22661995;16
22666587;2
22667425;16
22680067;16
22687669;16
22689934;16
22694858;16
22696174;10
22699339;16
22708998;16
22709762;13
22710263;16
22711062;13
22714898;3
22724256;16
22731939;3
22732954;8
22734209;16
22739349;16
22741355;16
22745678;14
22758632;8
22760539;16
22760963;16
22763286;16
22769534;16
22772324;16
22775322;16
22776272;16
22778247;16
22781450;14
22788686;16
22789493;16
22799792;13
22803377;16
22805538;16
22829128;16
22831112;16
22844163;16
22849307;16
22851406;6
22870740;16
22870941;16
22879311;9
22884737;16
22889792;9
22889807;16
22896152;16
22900315;16
22902280;16
22902341;16
22905807;16
22905841;12
22911086;9
22912413;16
22917276;16
