age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;deposit
50;admin.;married;secondary;no;3608;yes;no;cellular;13;nov;176;2;197;2;success;yes
60;admin.;divorced;secondary;no;-41;yes;yes;cellular;6;feb;1658;1;262;1;failure;yes
49;services;married;secondary;no;202;yes;no;cellular;17;nov;651;2;104;1;failure;yes
38;management;single;tertiary;no;3141;no;no;cellular;9;nov;347;4;189;2;success;yes
30;admin.;single;secondary;no;3528;no;no;cellular;4;aug;250;1;92;2;failure;yes
44;blue-collar;married;primary;no;-101;yes;no;cellular;15;may;679;1;366;4;failure;yes
29;self-employed;single;tertiary;no;1579;no;no;cellular;13;jul;178;1;181;4;success;yes
54;unemployed;married;secondary;no;1561;no;no;cellular;25;may;352;3;186;2;failure;yes
33;management;single;tertiary;no;224;no;no;cellular;23;sep;409;2;92;4;success;yes
59;admin.;married;secondary;no;3735;no;no;cellular;17;jun;243;3;91;6;success;yes
30;housemaid;single;tertiary;no;19;no;no;cellular;4;aug;139;1;92;5;success;yes
28;blue-collar;married;secondary;no;61;yes;no;cellular;4;may;226;2;319;1;success;yes
31;self-employed;married;tertiary;no;5;yes;yes;cellular;21;nov;635;1;135;2;failure;yes
49;blue-collar;married;secondary;no;1730;yes;no;cellular;4;aug;605;2;92;4;success;yes
43;unemployed;married;tertiary;no;0;no;no;cellular;16;jul;745;1;281;1;failure;yes
40;unemployed;single;tertiary;no;7968;no;no;cellular;2;mar;263;2;180;2;success;yes
39;unemployed;married;primary;no;7005;yes;no;cellular;28;jul;429;2;184;3;success;yes
71;technician;married;secondary;no;3020;no;no;telephone;30;jul;304;1;270;3;failure;yes
67;retired;divorced;secondary;no;704;no;no;cellular;6;may;613;1;87;3;success;yes
34;management;married;tertiary;no;8000;no;no;cellular;12;feb;291;1;260;2;failure;yes
27;technician;single;tertiary;no;2781;yes;no;cellular;24;may;168;1;389;1;failure;yes
28;management;single;tertiary;no;2725;no;no;cellular;16;jun;292;1;504;1;failure;yes
37;technician;single;tertiary;no;3943;no;no;cellular;6;apr;1138;2;138;1;failure;yes
76;retired;divorced;primary;no;802;no;no;cellular;9;mar;241;1;181;5;success;yes
48;management;married;tertiary;no;2351;no;no;cellular;15;sep;150;1;105;3;success;yes
31;services;divorced;primary;no;459;yes;no;cellular;7;may;623;1;293;1;success;yes
49;admin.;married;secondary;no;3608;yes;no;cellular;30;apr;252;1;168;1;success;yes
42;management;married;primary;no;5310;yes;no;cellular;25;nov;968;2;97;4;success;yes
68;retired;single;tertiary;no;2144;no;no;cellular;26;jan;708;1;96;3;success;yes
36;management;married;tertiary;no;495;no;no;cellular;11;sep;91;1;37;5;success;yes
34;technician;married;secondary;no;294;yes;no;cellular;9;dec;265;1;184;3;success;yes
46;blue-collar;married;secondary;no;640;yes;no;cellular;12;mar;215;1;182;4;success;yes
29;unemployed;single;primary;no;1374;no;no;cellular;17;nov;309;3;208;4;success;yes
23;self-employed;single;tertiary;no;780;no;no;cellular;16;sep;393;1;183;3;success;yes
37;management;married;tertiary;no;630;no;no;cellular;30;apr;315;1;87;1;success;yes
31;management;single;tertiary;no;3384;no;no;cellular;16;sep;153;1;104;2;success;yes
32;technician;married;tertiary;no;2976;yes;no;cellular;5;feb;783;1;175;5;failure;yes
60;housemaid;married;secondary;no;0;no;no;telephone;3;aug;676;2;181;5;failure;yes
44;admin.;single;secondary;no;1534;no;no;cellular;10;nov;95;1;95;3;success;yes
56;retired;married;primary;no;1947;no;no;cellular;2;mar;225;2;123;5;failure;yes
68;retired;divorced;primary;no;2027;no;no;cellular;14;sep;404;2;91;4;success;yes
37;management;single;tertiary;no;72;yes;yes;cellular;20;apr;885;5;150;7;failure;yes
53;services;divorced;secondary;no;36;yes;yes;unknown;2;jul;25;1;417;1;success;yes
33;admin.;single;secondary;no;5;yes;no;cellular;15;may;934;2;368;2;failure;yes
24;technician;single;secondary;no;598;no;no;cellular;12;may;762;1;182;2;success;yes
57;management;married;tertiary;no;256;no;no;cellular;5;jun;304;2;91;1;success;yes
40;technician;single;tertiary;no;1646;yes;no;cellular;4;may;392;2;91;3;success;yes
35;technician;single;tertiary;no;670;no;no;cellular;13;apr;278;4;182;2;success;yes
22;student;single;secondary;no;71;no;no;cellular;13;jul;337;1;181;2;success;yes
38;technician;married;secondary;no;5115;yes;no;cellular;27;feb;99;1;102;6;success;yes
40;management;married;tertiary;no;-17;yes;yes;cellular;11;may;474;1;256;1;success;yes
63;management;married;tertiary;no;5112;no;no;telephone;13;nov;2184;2;95;3;failure;yes
50;retired;married;secondary;no;8648;no;no;cellular;12;may;731;3;176;1;failure;yes
27;self-employed;single;tertiary;no;168;no;no;cellular;12;nov;123;1;196;1;success;yes
44;management;married;tertiary;no;1791;no;no;telephone;12;aug;201;1;182;2;success;yes
36;services;married;secondary;no;4721;no;no;cellular;9;jun;150;1;92;5;success;yes
68;retired;married;secondary;no;1146;no;no;cellular;3;mar;153;2;110;3;success;yes
36;services;married;unknown;no;618;no;no;cellular;13;jul;360;1;335;2;success;yes
32;technician;married;secondary;no;660;no;no;cellular;25;oct;226;2;490;1;failure;yes
46;self-employed;married;tertiary;no;2421;no;no;cellular;19;nov;1084;1;100;4;failure;yes
26;management;single;tertiary;no;222;no;no;cellular;28;jun;247;1;63;2;success;yes
32;technician;married;secondary;no;473;no;yes;cellular;10;aug;1064;1;95;3;success;yes
41;management;married;tertiary;no;2226;no;no;cellular;7;aug;182;2;99;1;failure;yes
34;admin.;married;tertiary;no;79;yes;no;cellular;5;aug;203;1;92;5;success;yes
51;management;married;tertiary;no;346;no;no;cellular;12;feb;122;1;92;5;success;yes
34;management;married;tertiary;no;158;no;no;cellular;9;jun;190;1;92;9;success;yes
25;technician;single;secondary;no;7103;yes;no;cellular;28;may;188;3;10;1;failure;yes
47;admin.;single;secondary;no;3696;no;no;cellular;12;jul;250;2;181;4;success;yes
30;student;single;secondary;no;48;no;no;cellular;25;feb;217;1;191;2;success;yes
46;admin.;married;secondary;no;974;no;no;cellular;5;jun;174;2;80;1;success;yes
46;management;married;tertiary;no;273;yes;no;cellular;15;sep;1962;1;105;3;failure;yes
42;management;married;tertiary;no;2665;yes;no;cellular;4;jun;280;2;126;11;failure;yes
29;self-employed;single;tertiary;no;3290;no;no;cellular;12;may;430;1;50;3;success;yes
37;management;married;tertiary;no;1276;no;no;cellular;16;nov;146;1;94;2;success;yes
32;blue-collar;married;secondary;no;10287;yes;no;cellular;27;may;281;4;188;1;failure;yes
53;management;married;tertiary;no;1624;no;no;cellular;6;aug;107;1;98;6;success;yes
53;technician;married;tertiary;no;395;no;no;cellular;29;oct;136;1;148;1;failure;yes
32;technician;married;secondary;no;484;yes;no;cellular;12;aug;668;2;463;1;success;yes
43;management;married;tertiary;no;2987;no;no;cellular;4;jun;156;1;85;3;failure;yes
61;management;single;tertiary;no;2;no;no;cellular;12;aug;131;1;114;3;failure;yes
27;technician;single;tertiary;no;1075;no;no;cellular;2;sep;529;2;184;1;success;yes
61;self-employed;married;tertiary;no;10861;no;no;cellular;25;oct;225;1;91;5;success;yes
49;blue-collar;divorced;primary;no;24;yes;no;cellular;11;may;701;1;362;1;success;yes
25;blue-collar;single;secondary;no;1857;yes;no;cellular;12;oct;187;1;91;12;success;yes
51;management;married;tertiary;no;2635;no;no;cellular;21;may;407;3;74;5;failure;yes
32;blue-collar;married;secondary;no;225;yes;no;cellular;17;apr;574;1;150;1;failure;yes
72;retired;married;primary;no;4657;no;no;telephone;23;mar;255;1;91;8;success;yes
34;admin.;married;secondary;no;1406;yes;no;cellular;20;aug;63;2;85;1;success;yes
38;technician;married;secondary;no;6728;no;no;cellular;25;nov;232;1;96;4;success;yes
35;management;married;tertiary;no;611;no;no;cellular;1;oct;305;2;121;1;success;yes
22;student;single;primary;no;3472;no;no;cellular;20;oct;332;1;183;3;failure;yes
42;blue-collar;married;secondary;no;366;yes;no;cellular;22;may;324;1;106;1;failure;yes
38;admin.;single;secondary;no;262;no;no;cellular;3;feb;315;2;180;6;failure;yes
42;management;married;tertiary;no;372;yes;no;cellular;4;aug;153;3;1;2;success;yes
42;management;married;tertiary;no;27696;no;no;cellular;12;may;176;2;89;5;success;yes
31;management;single;tertiary;no;12857;yes;no;telephone;4;may;483;4;87;2;success;yes
43;technician;divorced;unknown;no;4389;no;no;telephone;2;jul;632;2;85;1;success;yes
38;admin.;married;tertiary;no;1988;no;no;cellular;27;mar;164;2;130;2;failure;yes
27;admin.;married;secondary;no;1595;no;no;cellular;29;dec;196;2;197;2;success;yes
56;management;married;unknown;no;4623;no;no;cellular;25;feb;305;1;192;1;success;yes
31;technician;single;tertiary;no;882;no;no;cellular;4;sep;293;1;93;1;success;yes
32;management;single;tertiary;no;6542;yes;no;cellular;15;may;1598;4;175;5;failure;yes
40;services;divorced;secondary;no;687;yes;no;cellular;2;feb;531;1;208;1;success;yes
36;management;single;tertiary;no;5958;yes;no;cellular;22;sep;155;1;184;1;success;yes
35;technician;married;tertiary;no;7050;no;no;cellular;11;aug;222;3;182;4;success;yes
50;management;married;tertiary;no;5969;no;no;cellular;25;jan;455;1;544;2;failure;yes
33;management;single;tertiary;no;935;no;no;cellular;9;feb;385;2;92;8;success;yes
45;blue-collar;married;unknown;no;1529;yes;no;cellular;13;nov;181;1;197;1;success;yes
32;management;single;tertiary;no;935;no;no;cellular;10;aug;161;2;375;5;failure;yes
45;blue-collar;single;secondary;no;0;no;no;cellular;5;aug;374;2;472;1;success;yes
23;student;single;secondary;no;107;no;no;cellular;14;oct;84;1;183;1;success;yes
61;retired;married;tertiary;no;2557;yes;no;cellular;10;nov;89;1;91;4;success;yes
31;unemployed;single;tertiary;no;302;no;no;cellular;3;feb;349;1;357;3;success;yes
48;unemployed;divorced;secondary;no;201;no;no;cellular;10;nov;594;1;91;1;success;yes
73;retired;married;primary;no;796;no;no;cellular;23;oct;427;1;182;2;failure;yes
38;admin.;married;secondary;no;1559;no;no;cellular;3;mar;136;2;280;1;failure;yes
51;management;married;tertiary;no;469;no;no;cellular;15;apr;200;1;181;2;success;yes
33;services;single;secondary;no;152;yes;no;cellular;25;may;202;2;365;2;success;yes
39;technician;married;secondary;no;1587;yes;no;cellular;8;sep;108;2;98;3;success;yes
35;management;married;tertiary;no;495;no;no;cellular;30;apr;266;1;87;1;failure;yes
28;self-employed;single;tertiary;no;159;no;no;cellular;16;nov;449;2;33;4;success;yes
41;admin.;single;secondary;no;985;yes;no;cellular;30;jun;274;2;391;11;success;yes
28;admin.;single;secondary;no;4745;no;no;telephone;12;may;360;1;181;5;success;yes
53;management;married;secondary;no;2693;no;no;cellular;5;mar;90;1;104;1;failure;yes
45;management;married;tertiary;no;160;no;no;cellular;10;nov;182;2;194;1;success;yes
67;retired;married;primary;no;1430;no;no;cellular;11;jan;499;2;91;3;failure;yes
37;blue-collar;married;secondary;no;604;yes;no;cellular;7;oct;371;1;495;1;failure;yes
37;management;married;tertiary;no;255;no;no;cellular;24;feb;562;2;183;10;success;yes
47;admin.;married;secondary;no;368;no;no;cellular;21;may;403;1;87;6;success;yes
41;services;married;secondary;no;471;yes;no;cellular;13;may;954;2;293;4;success;yes
72;retired;married;secondary;no;5715;no;no;cellular;17;may;1114;1;181;2;success;yes
36;admin.;single;tertiary;no;364;no;yes;cellular;31;aug;185;1;123;1;failure;yes
39;services;married;secondary;no;25;yes;yes;cellular;12;may;658;1;351;3;failure;yes
55;technician;divorced;secondary;no;3450;no;no;cellular;10;feb;169;1;183;1;failure;yes
35;admin.;married;secondary;no;2374;yes;no;cellular;11;aug;765;2;183;5;success;yes
32;technician;single;tertiary;no;5514;no;no;cellular;22;apr;319;1;182;1;success;yes
29;blue-collar;single;tertiary;no;455;no;no;telephone;27;may;214;2;36;1;success;yes
37;management;married;tertiary;no;0;no;no;cellular;16;jul;268;2;182;3;success;yes
40;blue-collar;married;unknown;no;1181;yes;no;cellular;4;feb;718;2;189;2;success;yes
67;management;married;tertiary;no;405;no;no;cellular;10;nov;344;2;95;2;success;yes
31;management;single;tertiary;no;533;no;no;telephone;12;may;372;1;90;10;success;yes
36;services;single;secondary;no;1227;yes;yes;cellular;4;may;775;5;341;3;failure;yes
49;blue-collar;married;secondary;no;2039;yes;no;cellular;6;may;451;1;169;2;failure;yes
54;blue-collar;divorced;primary;no;4401;no;no;telephone;13;may;414;1;183;2;success;yes
31;unemployed;married;tertiary;no;330;no;no;cellular;13;jul;309;1;181;3;success;yes
30;management;single;tertiary;no;398;no;no;cellular;27;oct;102;1;180;3;success;yes
48;blue-collar;married;secondary;no;238;yes;yes;cellular;2;jun;118;2;81;1;success;no
34;admin.;single;secondary;no;673;yes;no;cellular;29;jan;89;1;260;2;failure;no
31;blue-collar;married;primary;no;-199;yes;yes;telephone;12;may;149;5;299;10;failure;no
35;admin.;single;secondary;no;181;yes;no;cellular;18;may;217;4;301;1;failure;no
46;blue-collar;married;secondary;no;942;no;no;cellular;18;nov;240;3;119;2;failure;no
49;entrepreneur;single;secondary;no;5802;no;no;cellular;12;aug;175;3;104;2;success;no
45;admin.;married;secondary;no;1097;yes;yes;cellular;2;feb;174;1;208;1;failure;no
37;technician;married;secondary;no;24;yes;no;cellular;13;aug;136;1;105;2;failure;no
40;services;married;secondary;no;0;yes;no;cellular;2;jun;297;1;28;3;failure;no
56;management;married;tertiary;no;563;yes;no;cellular;6;may;100;2;168;1;failure;no
53;self-employed;married;secondary;no;248;no;yes;cellular;17;nov;99;1;126;3;failure;no
55;retired;married;tertiary;no;357;yes;no;cellular;11;aug;526;1;103;1;failure;no
55;unknown;married;secondary;no;1157;no;no;cellular;12;jul;289;1;412;2;failure;no
56;management;married;tertiary;no;2366;yes;yes;cellular;3;feb;538;2;188;4;failure;no
32;management;single;tertiary;no;307;no;no;cellular;25;jan;96;1;201;3;success;no
41;management;married;tertiary;no;-29;no;no;cellular;29;jan;41;2;266;2;failure;no
60;retired;married;tertiary;no;2194;yes;no;telephone;20;apr;31;3;263;9;failure;no
60;management;married;secondary;no;0;no;no;cellular;20;may;321;4;87;8;failure;no
28;blue-collar;single;tertiary;no;1984;yes;no;cellular;4;may;32;2;14;1;failure;no
50;technician;married;tertiary;no;3117;no;no;cellular;20;nov;44;2;164;1;failure;no
45;entrepreneur;married;secondary;no;242;no;yes;cellular;4;feb;510;1;198;4;failure;no
31;blue-collar;single;secondary;no;573;yes;no;telephone;5;feb;58;1;269;2;failure;no
35;self-employed;married;tertiary;no;1178;yes;yes;cellular;15;apr;220;2;183;5;failure;no
48;admin.;divorced;secondary;no;-407;yes;no;cellular;14;may;210;2;352;1;failure;no
43;unemployed;married;secondary;no;775;no;no;cellular;14;aug;98;1;106;1;failure;no
26;admin.;single;secondary;no;96;no;no;cellular;6;may;606;1;345;1;failure;no
39;management;single;tertiary;no;633;no;no;cellular;19;nov;105;2;133;3;failure;no
34;blue-collar;married;secondary;no;1924;yes;yes;cellular;1;apr;161;2;253;1;failure;no
62;management;married;tertiary;no;0;no;no;cellular;13;apr;113;3;182;3;failure;no
55;management;single;tertiary;no;0;no;no;cellular;3;nov;222;3;187;3;failure;no
88;retired;married;secondary;no;433;no;no;telephone;15;sep;161;1;274;1;failure;no
41;services;married;secondary;no;2399;yes;no;cellular;15;may;303;2;351;2;failure;no
35;blue-collar;married;primary;no;147;yes;no;cellular;5;may;358;1;337;3;failure;no
43;management;divorced;tertiary;no;9;yes;no;cellular;26;aug;89;5;401;1;failure;no
32;services;married;secondary;no;289;yes;no;cellular;2;feb;63;1;257;2;failure;no
32;housemaid;married;primary;no;-184;yes;no;cellular;6;feb;129;2;197;1;failure;no
37;admin.;single;tertiary;no;3954;yes;no;cellular;12;aug;87;1;117;2;failure;no
34;blue-collar;married;secondary;no;-257;yes;no;cellular;15;may;160;1;368;4;failure;no
35;management;single;tertiary;no;1750;yes;no;cellular;22;oct;422;1;175;4;success;no
33;self-employed;married;tertiary;no;263;no;no;cellular;16;nov;79;4;94;3;failure;no
29;admin.;married;secondary;no;6429;yes;yes;cellular;14;may;535;1;352;2;failure;no
33;management;single;tertiary;no;312;no;no;cellular;11;aug;271;1;369;3;failure;no
29;unemployed;single;tertiary;no;7;no;no;cellular;6;may;51;1;179;1;failure;no
35;blue-collar;single;secondary;no;142;yes;no;cellular;7;may;266;2;168;1;failure;no
44;admin.;divorced;secondary;no;777;yes;no;cellular;18;may;517;3;350;2;failure;no
31;services;married;primary;no;997;yes;no;cellular;3;feb;256;1;190;3;failure;no
30;unemployed;single;tertiary;no;1159;no;no;cellular;12;aug;95;1;68;1;success;no
57;unemployed;married;secondary;no;1350;no;no;cellular;25;jun;131;1;388;1;failure;no
45;blue-collar;married;secondary;no;87;yes;no;cellular;14;may;96;1;360;3;failure;no
57;management;married;tertiary;no;3431;yes;no;cellular;21;nov;55;2;189;1;failure;no
33;technician;single;secondary;no;151;yes;no;cellular;20;apr;104;3;236;6;failure;no
37;admin.;married;tertiary;no;0;yes;no;cellular;17;nov;65;2;119;1;failure;no
53;services;married;secondary;no;367;yes;yes;cellular;29;jan;155;1;261;2;failure;no
56;management;married;tertiary;no;505;yes;yes;cellular;5;may;221;1;169;3;failure;no
33;management;married;tertiary;no;22867;yes;no;cellular;10;aug;73;1;440;2;failure;no
37;management;divorced;secondary;no;1655;yes;no;cellular;12;may;178;1;175;2;failure;no
39;blue-collar;married;secondary;no;1403;no;no;cellular;11;may;214;8;326;2;failure;no
34;admin.;divorced;secondary;no;140;yes;no;cellular;8;may;81;2;365;1;failure;no
57;retired;married;secondary;no;3738;yes;no;cellular;19;apr;220;1;367;7;success;no
32;blue-collar;single;primary;no;1918;yes;no;cellular;8;may;318;1;172;1;failure;no
43;blue-collar;married;primary;no;250;yes;no;cellular;12;may;144;5;342;16;failure;no
32;admin.;married;secondary;no;337;no;no;cellular;15;may;51;3;368;1;failure;no
36;management;married;tertiary;no;806;yes;no;cellular;3;feb;106;2;259;1;failure;no
40;admin.;married;secondary;no;367;yes;no;telephone;5;feb;89;1;274;1;failure;no
